image,capture_time,gps_latitude,gps_longitude,title,caption,export_tags,export_galleries
20210825@122203-1100574,2021-08-25T12:22:03.000,38.7077376166667,-9.13652241666667,"Praça do Comércio, Lisbon, Portugal","The Praça do Comércio is a large, harbour-facing square in Portugal's capital, Lisbon, being one of the largest in Portugal, with 175 by 175 m (574 by 574 ft), that is, 30,600 m2 (329,000 ft2). Facing the Tagus (Tejo) to the South, the city square is still commonly known in Portuguese as Terreiro do Paço as it hosted the Paço da Ribeira (Royal Palace of Ribeira) until it was destroyed by the great 1755 Lisbon earthquake (the subway station located there is still called after the old name of the square). After the earthquake, the square was completely remodeled as part of the rebuilding of the Pombaline Downtown (Baixa), ordered by Sebastião José de Carvalho e Melo, 1st Marquis of Pombal, who was (chief) Minister of Portugal from 1750 to 1777, during the reign of the Portuguese King José I.","2021-08-25|2021-08|2021|Barbara Barucca|summer|arcade|Europe|Portugal|Lisbon|Europe|Portugal|Lisbon|Praça do Comércio","2021 Timeline"
20210825@122517-1100581,2021-08-25T12:25:17.000,38.7077376166667,-9.13652241666667,"Praça do Comércio, Lisbon, Portugal","The Praça do Comércio is a large, harbour-facing square in Portugal's capital, Lisbon, being one of the largest in Portugal, with 175 by 175 m (574 by 574 ft), that is, 30,600 m2 (329,000 ft2). Facing the Tagus (Tejo) to the South, the city square is still commonly known in Portuguese as Terreiro do Paço as it hosted the Paço da Ribeira (Royal Palace of Ribeira) until it was destroyed by the great 1755 Lisbon earthquake (the subway station located there is still called after the old name of the square). After the earthquake, the square was completely remodeled as part of the rebuilding of the Pombaline Downtown (Baixa), ordered by Sebastião José de Carvalho e Melo, 1st Marquis of Pombal, who was (chief) Minister of Portugal from 1750 to 1777, during the reign of the Portuguese King José I.","2021-08-25|2021-08|2021|summer|statue|Europe|Portugal|Lisbon|Europe|Portugal|Lisbon|Praça do Comércio","2021 Timeline"
20210825@122833-1100590,2021-08-25T12:28:33.000,38.7077376166667,-9.13652241666667,"Praça do Comércio, Lisbon, Portugal","The Praça do Comércio is a large, harbour-facing square in Portugal's capital, Lisbon, being one of the largest in Portugal, with 175 by 175 m (574 by 574 ft), that is, 30,600 m2 (329,000 ft2). Facing the Tagus (Tejo) to the South, the city square is still commonly known in Portuguese as Terreiro do Paço as it hosted the Paço da Ribeira (Royal Palace of Ribeira) until it was destroyed by the great 1755 Lisbon earthquake (the subway station located there is still called after the old name of the square). After the earthquake, the square was completely remodeled as part of the rebuilding of the Pombaline Downtown (Baixa), ordered by Sebastião José de Carvalho e Melo, 1st Marquis of Pombal, who was (chief) Minister of Portugal from 1750 to 1777, during the reign of the Portuguese King José I.","2021-08-25|2021-08|2021|summer|Europe|Portugal|Lisbon|Europe|Portugal|Lisbon|Praça do Comércio|river|Tagus","2021 Timeline"
20210825@151031-1100602,2021-08-25T15:10:31.000,38.71090085,-9.1299209,"Alfama, Lisbon, Portugal","The Alfama is the oldest neighborhood of Lisbon, spreading on the slope between the São Jorge Castle and the Tagus river. Its name comes from the Arabic Al-hamma (الحَمّة), meaning ""hot fountains"" or ""baths,"" akin to ""hammam"" (حَمَّام). It contains many important historical attractions, as well as an abundance of Fado bars and restaurants. ",2021-08-25|2021-08|2021|summer|Europe|Portugal|Lisbon,"2021 Timeline"
20210825@151259-1100604,2021-08-25T15:12:59.000,38.7112375833333,-9.12975315,"Alfama, Lisbon, Portugal","The Alfama is the oldest neighborhood of Lisbon, spreading on the slope between the São Jorge Castle and the Tagus river. Its name comes from the Arabic Al-hamma (الحَمّة), meaning ""hot fountains"" or ""baths,"" akin to ""hammam"" (حَمَّام). It contains many important historical attractions, as well as an abundance of Fado bars and restaurants. ",2021-08-25|2021-08|2021|summer|Europe|Portugal|Lisbon,"2021 Timeline"
20210825@151540-1100610,2021-08-25T15:15:40.000,38.7113961166667,-9.12994771666667,"Alfama, Lisbon, Portugal","The Alfama is the oldest neighborhood of Lisbon, spreading on the slope between the São Jorge Castle and the Tagus river. Its name comes from the Arabic Al-hamma (الحَمّة), meaning ""hot fountains"" or ""baths,"" akin to ""hammam"" (حَمَّام). It contains many important historical attractions, as well as an abundance of Fado bars and restaurants. ",2021-08-25|2021-08|2021|summer|Europe|Portugal|Lisbon,"2021 Timeline"
20210825@151902-1100617,2021-08-25T15:19:02.000,38.7117152333333,-9.12999383333333,"Alfama, Lisbon, Portugal","The Alfama is the oldest neighborhood of Lisbon, spreading on the slope between the São Jorge Castle and the Tagus river. Its name comes from the Arabic Al-hamma (الحَمّة), meaning ""hot fountains"" or ""baths,"" akin to ""hammam"" (حَمَّام). It contains many important historical attractions, as well as an abundance of Fado bars and restaurants. ",2021-08-25|2021-08|2021|summer|Europe|Portugal|Lisbon,"2021 Timeline"
20210825@152037-1100620,2021-08-25T15:20:37.000,38.7119727666667,-9.13018556666667,"Alfama, Lisbon, Portugal","The Alfama is the oldest neighborhood of Lisbon, spreading on the slope between the São Jorge Castle and the Tagus river. Its name comes from the Arabic Al-hamma (الحَمّة), meaning ""hot fountains"" or ""baths,"" akin to ""hammam"" (حَمَّام). It contains many important historical attractions, as well as an abundance of Fado bars and restaurants. ",2021-08-25|2021-08|2021|summer|Europe|Portugal|Lisbon,"2021 Timeline"
20210825@152112-1100621,2021-08-25T15:21:12.000,38.7119727666667,-9.13018556666667,"Alfama, Lisbon, Portugal","The Alfama is the oldest neighborhood of Lisbon, spreading on the slope between the São Jorge Castle and the Tagus river. Its name comes from the Arabic Al-hamma (الحَمّة), meaning ""hot fountains"" or ""baths,"" akin to ""hammam"" (حَمَّام). It contains many important historical attractions, as well as an abundance of Fado bars and restaurants. ",2021-08-25|2021-08|2021|summer|graffiti|Europe|Portugal|Lisbon,"2021 Timeline"
20210825@152234-1100622,2021-08-25T15:22:34.000,38.7118924833333,-9.12995413333333,"Alfama, Lisbon, Portugal","The Alfama is the oldest neighborhood of Lisbon, spreading on the slope between the São Jorge Castle and the Tagus river. Its name comes from the Arabic Al-hamma (الحَمّة), meaning ""hot fountains"" or ""baths,"" akin to ""hammam"" (حَمَّام). It contains many important historical attractions, as well as an abundance of Fado bars and restaurants. ",2021-08-25|2021-08|2021|summer|Europe|Portugal|Lisbon|river|Tagus,"2021 Timeline"
20210825@152459-1100626,2021-08-25T15:24:59.000,38.7118924833333,-9.12995413333333,"Alfama, Lisbon, Portugal","The Alfama is the oldest neighborhood of Lisbon, spreading on the slope between the São Jorge Castle and the Tagus river. Its name comes from the Arabic Al-hamma (الحَمّة), meaning ""hot fountains"" or ""baths,"" akin to ""hammam"" (حَمَّام). It contains many important historical attractions, as well as an abundance of Fado bars and restaurants. ",2021-08-25|2021-08|2021|summer|Europe|Portugal|Lisbon|river|Tagus,"2021 Timeline"
20210825@153051-1100633,2021-08-25T15:30:51.000,38.7126379166667,-9.13081798333333,"Alfama, Lisbon, Portugal","The Alfama is the oldest neighborhood of Lisbon, spreading on the slope between the São Jorge Castle and the Tagus river. Its name comes from the Arabic Al-hamma (الحَمّة), meaning ""hot fountains"" or ""baths,"" akin to ""hammam"" (حَمَّام). It contains many important historical attractions, as well as an abundance of Fado bars and restaurants. ",2021-08-25|2021-08|2021|summer|graffiti|Europe|Portugal|Lisbon,"2021 Timeline"
20210825@153111-1100634,2021-08-25T15:31:11.000,38.7126379166667,-9.13081798333333,"Alfama, Lisbon, Portugal","The Alfama is the oldest neighborhood of Lisbon, spreading on the slope between the São Jorge Castle and the Tagus river. Its name comes from the Arabic Al-hamma (الحَمّة), meaning ""hot fountains"" or ""baths,"" akin to ""hammam"" (حَمَّام). It contains many important historical attractions, as well as an abundance of Fado bars and restaurants. ",2021-08-25|2021-08|2021|summer|graffiti|Europe|Portugal|Lisbon,"2021 Timeline"
20210825@154727-1100650,2021-08-25T15:47:27.000,38.7122984666667,-9.13371761666667,"Castelo de São Jorge, Lisbon, Portugal","São Jorge Castle (Portuguese: Castelo de São Jorge) is a historic castle in the Portuguese capital of Lisbon, located in the freguesia of Santa Maria Maior.","2021-08-25|2021-08|2021|summer|castle|Europe|Portugal|Lisbon|Europe|Portugal|Lisbon|Praça do Comércio|river|Tagus|Europe|Portugal|Lisbon|Castelo de São Jorge","2021 Timeline"
20210825@155750-1100663,2021-08-25T15:57:50.000,38.7122984666667,-9.13371761666667,"Convento da Ordem do Carmo, Lisbon, Portugal","The Convent of Our Lady of Mount Carmel (Portuguese: Convento da Ordem do Carmo) is a former Catholic convent located in the civil parish of Santa Maria Maior, municipality of Lisbon, Portugal. The medieval convent was ruined during the sequence of the 1755 Lisbon earthquake, and the destroyed Gothic Church of Our Lady of Mount Carmel (Portuguese: Igreja do Carmo) on the southern facade of the convent is the main trace of the great earthquake still visible in the old city.","2021-08-25|2021-08|2021|summer|Europe|Portugal|Lisbon|Europe|Portugal|Lisbon|Convento da Ordem do Carmo|Europe|Portugal|Lisbon|Elevador de Santa Justa","2021 Timeline"
20210825@161914-1100672,2021-08-25T16:19:14.000,38.7137500833333,-9.13360681666667,"Castelo de São Jorge, Lisbon, Portugal","São Jorge Castle (Portuguese: Castelo de São Jorge) is a historic castle in the Portuguese capital of Lisbon, located in the freguesia of Santa Maria Maior.","2021-08-25|2021-08|2021|summer|castle|Europe|Portugal|Lisbon|Europe|Portugal|Lisbon|Castelo de São Jorge","2021 Timeline"
20210825@161938-1100673,2021-08-25T16:19:38.000,38.7137500833333,-9.13360681666667,"Castelo de São Jorge, Lisbon, Portugal","São Jorge Castle (Portuguese: Castelo de São Jorge) is a historic castle in the Portuguese capital of Lisbon, located in the freguesia of Santa Maria Maior.","2021-08-25|2021-08|2021|summer|castle|Europe|Portugal|Lisbon|river|Tagus|Europe|Portugal|Lisbon|Castelo de São Jorge","2021 Timeline"
20210825@162249-1100678,2021-08-25T16:22:49.000,38.7137500833333,-9.13360681666667,"Castelo de São Jorge, Lisbon, Portugal","São Jorge Castle (Portuguese: Castelo de São Jorge) is a historic castle in the Portuguese capital of Lisbon, located in the freguesia of Santa Maria Maior.","2021-08-25|2021-08|2021|summer|castle|flag|Europe|Portugal|Lisbon|Europe|Portugal|Lisbon|Castelo de São Jorge","2021 Timeline"
20210825@164805-1100701,2021-08-25T16:48:05.000,38.7122645166667,-9.13373808333333,"Praça do Comércio, Lisbon, Portugal","The Praça do Comércio is a large, harbour-facing square in Portugal's capital, Lisbon, being one of the largest in Portugal, with 175 by 175 m (574 by 574 ft), that is, 30,600 m2 (329,000 ft2). Facing the Tagus (Tejo) to the South, the city square is still commonly known in Portuguese as Terreiro do Paço as it hosted the Paço da Ribeira (Royal Palace of Ribeira) until it was destroyed by the great 1755 Lisbon earthquake (the subway station located there is still called after the old name of the square). After the earthquake, the square was completely remodeled as part of the rebuilding of the Pombaline Downtown (Baixa), ordered by Sebastião José de Carvalho e Melo, 1st Marquis of Pombal, who was (chief) Minister of Portugal from 1750 to 1777, during the reign of the Portuguese King José I.","2021-08-25|2021-08|2021|summer|Europe|Portugal|Lisbon|Europe|Portugal|Lisbon|Praça do Comércio|river|Tagus","2021 Timeline"
20210826@100803-1100714,2021-08-26T10:08:03.000,38.6976152,-9.20714866666667,"Mosteiro dos Jerónimos, Lisbon, Portugal","The Jerónimos Monastery (Portuguese: Mosteiro dos Jerónimos) is a former monastery of the Order of Saint Jerome near the Tagus river in the parish of Belém, in the Lisbon Municipality, Portugal; it was secularised on 28 December 1833 by state decree and its ownership transferred to the charitable institution, Real Casa Pia de Lisboa. The monastery is one of the most prominent examples of the Portuguese Late Gothic Manueline style of architecture in Lisbon. It was classified a UNESCO World Heritage Site, along with the nearby Tower of Belém, in 1983.","2021-08-26|2021-08|2021|morning|summer|Europe|Portugal|Lisbon|Europe|Portugal|Lisbon|Mosteiro dos Jerónimos|church|monastery","2021 Timeline"
20210826@101103-1100725,2021-08-26T10:11:03.000,38.6976152,-9.20714866666667,"Mosteiro dos Jerónimos, Lisbon, Portugal","The Jerónimos Monastery (Portuguese: Mosteiro dos Jerónimos) is a former monastery of the Order of Saint Jerome near the Tagus river in the parish of Belém, in the Lisbon Municipality, Portugal; it was secularised on 28 December 1833 by state decree and its ownership transferred to the charitable institution, Real Casa Pia de Lisboa. The monastery is one of the most prominent examples of the Portuguese Late Gothic Manueline style of architecture in Lisbon. It was classified a UNESCO World Heritage Site, along with the nearby Tower of Belém, in 1983.","2021-08-26|2021-08|2021|morning|summer|Europe|Portugal|Lisbon|Europe|Portugal|Lisbon|Mosteiro dos Jerónimos|church|monastery","2021 Timeline"
20210826@101140-1100728,2021-08-26T10:11:40.000,38.6976152,-9.20714866666667,"Mosteiro dos Jerónimos, Lisbon, Portugal","The Jerónimos Monastery (Portuguese: Mosteiro dos Jerónimos) is a former monastery of the Order of Saint Jerome near the Tagus river in the parish of Belém, in the Lisbon Municipality, Portugal; it was secularised on 28 December 1833 by state decree and its ownership transferred to the charitable institution, Real Casa Pia de Lisboa. The monastery is one of the most prominent examples of the Portuguese Late Gothic Manueline style of architecture in Lisbon. It was classified a UNESCO World Heritage Site, along with the nearby Tower of Belém, in 1983.","2021-08-26|2021-08|2021|morning|summer|Europe|Portugal|Lisbon|Europe|Portugal|Lisbon|Mosteiro dos Jerónimos|church|monastery","2021 Timeline"
20210826@101400-1100734,2021-08-26T10:14:00.000,38.6976152,-9.20714866666667,"Mosteiro dos Jerónimos, Lisbon, Portugal","The Jerónimos Monastery (Portuguese: Mosteiro dos Jerónimos) is a former monastery of the Order of Saint Jerome near the Tagus river in the parish of Belém, in the Lisbon Municipality, Portugal; it was secularised on 28 December 1833 by state decree and its ownership transferred to the charitable institution, Real Casa Pia de Lisboa. The monastery is one of the most prominent examples of the Portuguese Late Gothic Manueline style of architecture in Lisbon. It was classified a UNESCO World Heritage Site, along with the nearby Tower of Belém, in 1983.","2021-08-26|2021-08|2021|morning|summer|Europe|Portugal|Lisbon|Europe|Portugal|Lisbon|Mosteiro dos Jerónimos|church|monastery","2021 Timeline"
20210826@101805-1100743,2021-08-26T10:18:05.000,38.6976152,-9.20714866666667,"Mosteiro dos Jerónimos, Lisbon, Portugal","The Jerónimos Monastery (Portuguese: Mosteiro dos Jerónimos) is a former monastery of the Order of Saint Jerome near the Tagus river in the parish of Belém, in the Lisbon Municipality, Portugal; it was secularised on 28 December 1833 by state decree and its ownership transferred to the charitable institution, Real Casa Pia de Lisboa. The monastery is one of the most prominent examples of the Portuguese Late Gothic Manueline style of architecture in Lisbon. It was classified a UNESCO World Heritage Site, along with the nearby Tower of Belém, in 1983.","2021-08-26|2021-08|2021|morning|summer|Europe|Portugal|Lisbon|Europe|Portugal|Lisbon|Mosteiro dos Jerónimos|church|monastery","2021 Timeline"
20210826@101931-1100750,2021-08-26T10:19:31.000,38.6976152,-9.20714866666667,"Mosteiro dos Jerónimos, Lisbon, Portugal","The Jerónimos Monastery (Portuguese: Mosteiro dos Jerónimos) is a former monastery of the Order of Saint Jerome near the Tagus river in the parish of Belém, in the Lisbon Municipality, Portugal; it was secularised on 28 December 1833 by state decree and its ownership transferred to the charitable institution, Real Casa Pia de Lisboa. The monastery is one of the most prominent examples of the Portuguese Late Gothic Manueline style of architecture in Lisbon. It was classified a UNESCO World Heritage Site, along with the nearby Tower of Belém, in 1983.","2021-08-26|2021-08|2021|morning|summer|Europe|Portugal|Lisbon|Europe|Portugal|Lisbon|Mosteiro dos Jerónimos|church|monastery","2021 Timeline"
20210826@102413-1100761,2021-08-26T10:24:13.000,38.6976152,-9.20714866666667,"Mosteiro dos Jerónimos, Lisbon, Portugal","The Jerónimos Monastery (Portuguese: Mosteiro dos Jerónimos) is a former monastery of the Order of Saint Jerome near the Tagus river in the parish of Belém, in the Lisbon Municipality, Portugal; it was secularised on 28 December 1833 by state decree and its ownership transferred to the charitable institution, Real Casa Pia de Lisboa. The monastery is one of the most prominent examples of the Portuguese Late Gothic Manueline style of architecture in Lisbon. It was classified a UNESCO World Heritage Site, along with the nearby Tower of Belém, in 1983.","2021-08-26|2021-08|2021|morning|summer|Europe|Portugal|Lisbon|Europe|Portugal|Lisbon|Mosteiro dos Jerónimos|church|monastery","2021 Timeline"
20210826@102713-1100765,2021-08-26T10:27:13.000,38.6976152,-9.20714866666667,"Mosteiro dos Jerónimos, Lisbon, Portugal","The Jerónimos Monastery (Portuguese: Mosteiro dos Jerónimos) is a former monastery of the Order of Saint Jerome near the Tagus river in the parish of Belém, in the Lisbon Municipality, Portugal; it was secularised on 28 December 1833 by state decree and its ownership transferred to the charitable institution, Real Casa Pia de Lisboa. The monastery is one of the most prominent examples of the Portuguese Late Gothic Manueline style of architecture in Lisbon. It was classified a UNESCO World Heritage Site, along with the nearby Tower of Belém, in 1983.","2021-08-26|2021-08|2021|morning|summer|Europe|Portugal|Lisbon|Europe|Portugal|Lisbon|Mosteiro dos Jerónimos|church|monastery","2021 Timeline"
20210826@102849-1100769,2021-08-26T10:28:49.000,38.6976152,-9.20714866666667,"Mosteiro dos Jerónimos, Lisbon, Portugal","The Jerónimos Monastery (Portuguese: Mosteiro dos Jerónimos) is a former monastery of the Order of Saint Jerome near the Tagus river in the parish of Belém, in the Lisbon Municipality, Portugal; it was secularised on 28 December 1833 by state decree and its ownership transferred to the charitable institution, Real Casa Pia de Lisboa. The monastery is one of the most prominent examples of the Portuguese Late Gothic Manueline style of architecture in Lisbon. It was classified a UNESCO World Heritage Site, along with the nearby Tower of Belém, in 1983.","2021-08-26|2021-08|2021|morning|summer|Europe|Portugal|Lisbon|Europe|Portugal|Lisbon|Mosteiro dos Jerónimos|church|monastery","2021 Timeline"
20210826@103027-1100771,2021-08-26T10:30:27.000,38.6976152,-9.20714866666667,"Mosteiro dos Jerónimos, Lisbon, Portugal","The Jerónimos Monastery (Portuguese: Mosteiro dos Jerónimos) is a former monastery of the Order of Saint Jerome near the Tagus river in the parish of Belém, in the Lisbon Municipality, Portugal; it was secularised on 28 December 1833 by state decree and its ownership transferred to the charitable institution, Real Casa Pia de Lisboa. The monastery is one of the most prominent examples of the Portuguese Late Gothic Manueline style of architecture in Lisbon. It was classified a UNESCO World Heritage Site, along with the nearby Tower of Belém, in 1983.","2021-08-26|2021-08|2021|morning|summer|Europe|Portugal|Lisbon|Europe|Portugal|Lisbon|Mosteiro dos Jerónimos|church|monastery","2021 Timeline"
20210826@113630-1100779,2021-08-26T11:36:30.000,38.6931404666667,-9.20774235,"Padrão dos Descobrimentos, Lisbon, Portugal","Padrão dos Descobrimentos (Monument of the Discoveries) is a monument on the northern bank of the Tagus River estuary, in the civil parish of Santa Maria de Belém, Lisbon. Located along the river where ships departed to explore and trade with India and the Orient, the monument celebrates the Portuguese Age of Discovery (or Age of Exploration) during the 15th and 16th centuries.","2021-08-26|2021-08|2021|morning|summer|Europe|Portugal|Lisbon|river|Tagus|Europe|Portugal|Lisbon|Padrão dos Descobrimentos","2021 Timeline"
20210826@113849-1100783,2021-08-26T11:38:49.000,38.6931404666667,-9.20774235,"Tejo, Lisbon, Portugal","The Tagus (Spanish: Tajo; Portuguese: Tejo) is the longest river in the Iberian Peninsula. The river rises in the Montes Universales in mid-eastern Spain, flows 1,007 km to empty into the Atlantic Ocean near Lisbon. Its mouth is a large estuary culminating at the major port, and Portuguese capital, Lisbon.",2021-08-26|2021-08|2021|morning|summer|bridge|boat|sail|Europe|Portugal|Lisbon|river|Tagus,"2021 Timeline"
20210826@115410-1100793,2021-08-26T11:54:10.000,38.69172505,-9.21541626666667,"Torre de Belém, Lisbon, Portugal","Belém Tower (Portuguese: Torre de Belém) is a 16th-century fortification located in Lisbon that served as a point of embarkation and disembarkation for Portuguese explorers and as a ceremonial gateway to Lisbon. It was built during the height of the Portuguese Renaissance, and is a prominent example of the Portuguese Manueline style. Since 1983, the tower has been a UNESCO World Heritage Site, along with the Jerónimos Monastery.","2021-08-26|2021-08|2021|morning|summer|castle|Europe|Portugal|Lisbon|river|Tagus|Europe|Portugal|Lisbon|Torre de Belém","2021 Timeline"
20210826@144123-1100796,2021-08-26T14:41:23.000,38.7024649,-9.17841158333333,"Lx Factory, Lisbon, Portugal","In 1846, one of Lisbon’s most significant factories, the weaving and textile company Companhia de Fiação e Tecidos Lisbonense, found its home in Alcântara. In the following years, the 23.000m2 industrial site was occupied by the food processing company Companhia Industrial de Portugal e Colónias and by printers Anuário Comercial de Portugal and Gráfica Mirandela. After years of being hidden from the public eye, this little fraction of the city has now been unveiled and returned to the community in the form of Lx Factory. This creative hub is fuelled by companies and industry professionals, but it has also been brought to life by an array of different events in fields such as fashion, advertising, communication, multimedia, art, architecture and music, among others, which have encouraged countless visitors to rediscover this part of Alcântara.",2021-08-26|2021-08|2021|afternoon|summer|Europe|Portugal|Lisbon|Europe|Portugal|Lisbon|LxFactory,"2021 Timeline"
20210826@150301-1100801,2021-08-26T15:03:01.000,38.7024649,-9.17841158333333,"Lx Factory, Lisbon, Portugal","In 1846, one of Lisbon’s most significant factories, the weaving and textile company Companhia de Fiação e Tecidos Lisbonense, found its home in Alcântara. In the following years, the 23.000m2 industrial site was occupied by the food processing company Companhia Industrial de Portugal e Colónias and by printers Anuário Comercial de Portugal and Gráfica Mirandela. After years of being hidden from the public eye, this little fraction of the city has now been unveiled and returned to the community in the form of Lx Factory. This creative hub is fuelled by companies and industry professionals, but it has also been brought to life by an array of different events in fields such as fashion, advertising, communication, multimedia, art, architecture and music, among others, which have encouraged countless visitors to rediscover this part of Alcântara.",2021-08-26|2021-08|2021|afternoon|summer|graffiti|Europe|Portugal|Lisbon|Europe|Portugal|Lisbon|LxFactory,"2021 Timeline"
20210826@150333-1100802,2021-08-26T15:03:33.000,38.7024649,-9.17841158333333,"Lx Factory, Lisbon, Portugal","In 1846, one of Lisbon’s most significant factories, the weaving and textile company Companhia de Fiação e Tecidos Lisbonense, found its home in Alcântara. In the following years, the 23.000m2 industrial site was occupied by the food processing company Companhia Industrial de Portugal e Colónias and by printers Anuário Comercial de Portugal and Gráfica Mirandela. After years of being hidden from the public eye, this little fraction of the city has now been unveiled and returned to the community in the form of Lx Factory. This creative hub is fuelled by companies and industry professionals, but it has also been brought to life by an array of different events in fields such as fashion, advertising, communication, multimedia, art, architecture and music, among others, which have encouraged countless visitors to rediscover this part of Alcântara.",2021-08-26|2021-08|2021|afternoon|summer|Europe|Portugal|Lisbon|Europe|Portugal|Lisbon|LxFactory,"2021 Timeline"
20210826@150528-1100805,2021-08-26T15:05:28.000,38.7024649,-9.17841158333333,"Lx Factory, Lisbon, Portugal","In 1846, one of Lisbon’s most significant factories, the weaving and textile company Companhia de Fiação e Tecidos Lisbonense, found its home in Alcântara. In the following years, the 23.000m2 industrial site was occupied by the food processing company Companhia Industrial de Portugal e Colónias and by printers Anuário Comercial de Portugal and Gráfica Mirandela. After years of being hidden from the public eye, this little fraction of the city has now been unveiled and returned to the community in the form of Lx Factory. This creative hub is fuelled by companies and industry professionals, but it has also been brought to life by an array of different events in fields such as fashion, advertising, communication, multimedia, art, architecture and music, among others, which have encouraged countless visitors to rediscover this part of Alcântara.",2021-08-26|2021-08|2021|afternoon|summer|graffiti|Europe|Portugal|Lisbon|Europe|Portugal|Lisbon|LxFactory,"2021 Timeline"
20210826@150611-1100807,2021-08-26T15:06:11.000,38.7024649,-9.17841158333333,"Lx Factory, Lisbon, Portugal","In 1846, one of Lisbon’s most significant factories, the weaving and textile company Companhia de Fiação e Tecidos Lisbonense, found its home in Alcântara. In the following years, the 23.000m2 industrial site was occupied by the food processing company Companhia Industrial de Portugal e Colónias and by printers Anuário Comercial de Portugal and Gráfica Mirandela. After years of being hidden from the public eye, this little fraction of the city has now been unveiled and returned to the community in the form of Lx Factory. This creative hub is fuelled by companies and industry professionals, but it has also been brought to life by an array of different events in fields such as fashion, advertising, communication, multimedia, art, architecture and music, among others, which have encouraged countless visitors to rediscover this part of Alcântara.",2021-08-26|2021-08|2021|afternoon|summer|graffiti|Europe|Portugal|Lisbon|Europe|Portugal|Lisbon|LxFactory,"2021 Timeline"
20210826@150830-1100809,2021-08-26T15:08:30.000,38.7024649,-9.17841158333333,"Lx Factory, Lisbon, Portugal","In 1846, one of Lisbon’s most significant factories, the weaving and textile company Companhia de Fiação e Tecidos Lisbonense, found its home in Alcântara. In the following years, the 23.000m2 industrial site was occupied by the food processing company Companhia Industrial de Portugal e Colónias and by printers Anuário Comercial de Portugal and Gráfica Mirandela. After years of being hidden from the public eye, this little fraction of the city has now been unveiled and returned to the community in the form of Lx Factory. This creative hub is fuelled by companies and industry professionals, but it has also been brought to life by an array of different events in fields such as fashion, advertising, communication, multimedia, art, architecture and music, among others, which have encouraged countless visitors to rediscover this part of Alcântara.",2021-08-26|2021-08|2021|afternoon|summer|graffiti|Europe|Portugal|Lisbon|Europe|Portugal|Lisbon|LxFactory,"2021 Timeline"
20210826@150917-1100810,2021-08-26T15:09:17.000,38.7024649,-9.17841158333333,"Lx Factory, Lisbon, Portugal","In 1846, one of Lisbon’s most significant factories, the weaving and textile company Companhia de Fiação e Tecidos Lisbonense, found its home in Alcântara. In the following years, the 23.000m2 industrial site was occupied by the food processing company Companhia Industrial de Portugal e Colónias and by printers Anuário Comercial de Portugal and Gráfica Mirandela. After years of being hidden from the public eye, this little fraction of the city has now been unveiled and returned to the community in the form of Lx Factory. This creative hub is fuelled by companies and industry professionals, but it has also been brought to life by an array of different events in fields such as fashion, advertising, communication, multimedia, art, architecture and music, among others, which have encouraged countless visitors to rediscover this part of Alcântara.",2021-08-26|2021-08|2021|afternoon|summer|bridge|Europe|Portugal|Lisbon|Europe|Portugal|Lisbon|LxFactory,"2021 Timeline"
20210826@151104-1100813,2021-08-26T15:11:04.000,38.7024649,-9.17841158333333,"Lx Factory, Lisbon, Portugal","In 1846, one of Lisbon’s most significant factories, the weaving and textile company Companhia de Fiação e Tecidos Lisbonense, found its home in Alcântara. In the following years, the 23.000m2 industrial site was occupied by the food processing company Companhia Industrial de Portugal e Colónias and by printers Anuário Comercial de Portugal and Gráfica Mirandela. After years of being hidden from the public eye, this little fraction of the city has now been unveiled and returned to the community in the form of Lx Factory. This creative hub is fuelled by companies and industry professionals, but it has also been brought to life by an array of different events in fields such as fashion, advertising, communication, multimedia, art, architecture and music, among others, which have encouraged countless visitors to rediscover this part of Alcântara.",2021-08-26|2021-08|2021|afternoon|summer|bridge|Europe|Portugal|Lisbon|Europe|Portugal|Lisbon|LxFactory,"2021 Timeline"
20210826@151259-1100816,2021-08-26T15:12:59.000,38.7024649,-9.17841158333333,"Lx Factory, Lisbon, Portugal","In 1846, one of Lisbon’s most significant factories, the weaving and textile company Companhia de Fiação e Tecidos Lisbonense, found its home in Alcântara. In the following years, the 23.000m2 industrial site was occupied by the food processing company Companhia Industrial de Portugal e Colónias and by printers Anuário Comercial de Portugal and Gráfica Mirandela. After years of being hidden from the public eye, this little fraction of the city has now been unveiled and returned to the community in the form of Lx Factory. This creative hub is fuelled by companies and industry professionals, but it has also been brought to life by an array of different events in fields such as fashion, advertising, communication, multimedia, art, architecture and music, among others, which have encouraged countless visitors to rediscover this part of Alcântara.",2021-08-26|2021-08|2021|afternoon|summer|Europe|Portugal|Lisbon|Europe|Portugal|Lisbon|LxFactory,"2021 Timeline"
